orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
103.25,80.69,-125.06,-3.40,3.89,9.84,-8.39,-4.82,2.55,1.28,-3.52,1.63,9.78,0.39,-0.52,28
89.50,75.69,79.00,-3.40,3.81,9.83,24.77,-31.32,29.16,34.27,-33.70,29.62,9.50,-2.37,0.46,28
78.56,62.06,73.56,0.14,1.70,4.71,-13.51,12.19,2.60,-4.84,7.78,3.89,8.66,-4.40,1.29,28
71.63,53.44,73.56,-0.10,1.56,4.89,-8.35,4.69,-0.32,-0.77,-1.26,1.43,7.58,-5.96,1.76,28
62.75,42.00,73.50,-0.10,1.55,4.91,-6.05,6.03,-2.04,0.14,-1.25,0.10,6.19,-7.29,2.14,28
54.19,30.56,73.56,-0.10,1.56,4.91,-4.62,7.02,-2.05,0.59,-0.95,0.41,4.56,-8.32,2.44,28
45.75,19.19,73.69,-0.09,1.56,4.90,-2.78,7.86,-2.18,0.44,-1.02,0.41,2.76,-9.03,2.63,28
37.44,7.81,73.75,-0.08,1.57,4.90,-0.91,8.09,-2.38,0.42,-1.23,0.32,0.84,-9.38,2.71,28
32.31,0.00,78.13,-2.93,0.02,0.80,-10.44,-22.63,-11.46,-10.43,-32.23,-9.45,0.00,-9.59,2.00,28
33.13,0.50,86.00,-3.76,0.22,-0.31,1.01,6.92,-2.43,1.09,-2.85,-1.75,0.11,-9.80,0.31,28
34.81,1.63,93.69,-3.02,0.18,-0.96,-5.79,-1.80,-4.19,-5.51,-11.58,-4.83,0.28,-9.78,-0.64,28
37.56,3.81,98.19,-2.42,0.22,-1.64,-1.94,-7.20,-3.87,-1.12,-16.84,-5.50,0.81,-9.63,-1.62,28
40.38,5.94,102.44,-1.40,-0.01,-0.20,1.38,3.12,-1.46,2.41,-6.36,-3.69,1.02,-9.49,-2.22,28
40.31,5.75,105.19,-1.06,-0.12,0.38,-1.81,0.25,-2.00,-0.87,-9.13,-4.65,0.93,-9.39,-2.64,28
39.56,5.06,106.75,-0.48,-0.01,0.05,-1.55,2.00,-0.77,-0.67,-7.33,-3.62,0.88,-9.34,-2.85,28
40.06,5.38,107.13,0.04,0.03,-0.08,0.00,2.28,-0.72,0.39,-8.52,-4.23,0.92,-9.33,-2.86,28
39.81,5.25,106.38,0.55,-0.00,0.04,-1.17,1.39,-1.14,0.42,-8.22,-3.91,0.90,-9.38,-2.69,28
39.63,5.31,104.25,1.23,0.02,0.01,-0.54,1.46,-1.14,0.23,-8.09,-3.52,0.90,-9.49,-2.28,28
39.25,5.25,100.63,1.87,0.03,-0.01,-0.68,1.62,-1.29,0.19,-7.87,-2.95,0.90,-9.62,-1.61,28
38.81,5.31,95.44,2.64,0.05,0.00,-0.43,1.97,-1.39,0.48,-7.74,-2.33,0.91,-9.71,-0.93,28
38.13,5.19,88.31,3.59,0.08,0.10,-1.04,2.09,-1.34,-0.15,-7.66,-1.05,0.89,-9.76,0.28,28
37.44,4.88,81.44,3.24,0.29,0.24,1.24,-28.37,3.94,2.05,-37.99,5.69,0.81,-9.61,1.75,28
37.00,4.38,77.44,0.77,0.01,0.12,-2.54,11.69,-1.01,-1.80,2.16,1.17,0.73,-9.53,2.19,28
36.63,4.06,75.81,0.71,0.03,0.15,-0.99,9.14,-2.41,0.21,-1.49,1.15,0.68,-9.47,2.44,28
36.81,4.00,76.44,-1.18,-0.03,-0.21,-0.73,2.47,3.29,-0.04,-7.03,5.58,0.69,-9.51,2.29,28
37.75,5.00,79.88,-1.67,-0.16,-0.47,-2.36,2.11,1.13,-1.50,-7.50,2.84,0.85,-9.61,1.71,28
37.63,4.81,82.06,-0.59,0.07,0.23,-1.68,5.49,-2.01,-0.85,-4.18,-0.67,0.83,-9.67,1.33,28
37.69,4.88,82.13,0.43,0.03,-0.12,0.21,1.82,-1.47,1.05,-7.84,-0.13,0.84,-9.67,1.33,28
37.75,5.00,80.50,0.53,0.05,-0.03,-0.17,-1.00,3.03,0.68,-10.63,4.65,0.85,-9.63,1.61,28
37.88,5.13,80.44,-0.34,-0.04,-0.07,0.87,-3.83,1.67,1.76,-13.47,3.26,0.89,-9.63,1.58,28
37.75,5.06,81.13,-0.19,0.00,0.17,-1.07,0.35,-1.59,-0.22,-9.29,-0.09,0.85,-9.65,1.49,28
37.69,5.00,80.88,0.18,0.01,-0.10,-0.41,0.70,0.48,0.45,-8.93,2.04,0.87,-9.64,1.55,28
37.75,5.06,80.88,-0.10,-0.00,0.05,-0.25,-0.11,-0.44,0.18,-9.78,0.92,0.86,-9.64,1.53,28
37.75,5.00,80.94,0.04,0.00,-0.04,-0.64,0.12,-0.13,0.21,-9.52,1.40,0.86,-9.64,1.53,28
37.75,5.06,80.94,-0.02,0.00,0.02,-0.71,0.10,-0.31,0.15,-9.54,1.21,0.86,-9.64,1.53,28
37.56,4.81,81.00,0.01,-0.00,-0.02,-0.44,0.21,-0.15,0.38,-9.43,1.36,0.83,-9.65,1.52,28
37.38,4.63,81.06,-0.00,0.00,0.00,-0.53,0.17,-0.28,0.26,-9.47,1.22,0.79,-9.65,1.50,28
37.25,4.50,81.13,-0.00,0.00,0.00,-0.49,0.22,-0.19,0.26,-9.43,1.30,0.76,-9.66,1.49,28
37.13,4.31,81.19,0.00,-0.00,-0.00,-0.45,0.21,-0.22,0.27,-9.45,1.26,0.73,-9.66,1.48,28
37.00,4.13,81.25,-0.00,-0.00,0.00,-0.43,0.21,-0.20,0.27,-9.45,1.26,0.70,-9.66,1.47,28
36.88,4.00,81.31,0.00,-0.00,0.00,-0.40,0.20,-0.15,0.27,-9.46,1.31,0.68,-9.67,1.46,28
36.75,3.88,81.38,-0.00,-0.01,-0.00,-0.39,0.23,-0.14,0.28,-9.44,1.29,0.66,-9.67,1.46,28
36.69,3.81,81.44,0.00,0.00,0.00,-0.37,0.20,-0.18,0.26,-9.44,1.28,0.64,-9.67,1.45,28
36.56,3.69,81.44,-0.00,-0.00,0.00,-0.35,0.20,-0.15,0.27,-9.47,1.29,0.63,-9.67,1.44,28
36.50,3.63,81.50,-0.00,0.00,-0.00,-0.34,0.23,-0.17,0.27,-9.44,1.26,0.61,-9.68,1.44,28
36.44,3.50,81.50,-0.00,-0.00,0.00,-0.33,0.23,-0.16,0.27,-9.44,1.26,0.60,-9.68,1.43,28
36.38,3.44,81.56,0.00,-0.00,0.00,-0.30,0.21,-0.10,0.28,-9.46,1.32,0.59,-9.68,1.43,28
36.31,3.38,81.56,-0.00,0.00,0.00,-0.29,0.21,-0.13,0.28,-9.46,1.29,0.58,-9.68,1.42,28
36.25,3.31,81.56,-0.00,-0.00,0.00,-0.29,0.23,-0.14,0.27,-9.44,1.28,0.56,-9.68,1.42,28
36.19,3.25,81.63,-0.00,0.00,0.00,-0.27,0.21,-0.15,0.27,-9.46,1.26,0.55,-9.68,1.42,28
36.13,3.19,81.63,-0.00,-0.00,0.00,-0.29,0.23,-0.13,0.26,-9.45,1.27,0.55,-9.68,1.41,28
36.13,3.13,81.63,-0.00,-0.00,0.00,-0.26,0.23,-0.11,0.29,-9.45,1.31,0.54,-9.68,1.41,28
36.06,3.13,81.69,-0.00,-0.00,-0.00,-0.26,0.22,-0.12,0.27,-9.46,1.30,0.53,-9.68,1.41,28
36.00,3.06,81.69,0.00,-0.00,0.00,-0.23,0.23,-0.12,0.29,-9.48,1.27,0.52,-9.69,1.40,28
36.00,3.00,81.69,-0.00,0.00,0.00,-0.23,0.21,-0.11,0.28,-9.47,1.29,0.51,-9.69,1.40,28
35.94,2.94,81.75,0.00,0.00,-0.00,-0.25,0.24,-0.12,0.26,-9.44,1.28,0.51,-9.69,1.40,28
35.94,2.94,81.75,0.00,-0.00,-0.00,-0.22,0.23,-0.11,0.28,-9.45,1.28,0.50,-9.69,1.40,28
35.88,2.88,81.75,0.00,0.00,-0.00,-0.21,0.22,-0.12,0.27,-9.46,1.27,0.49,-9.69,1.39,28
35.88,2.88,81.75,0.00,0.00,0.00,-0.20,0.21,-0.09,0.28,-9.48,1.30,0.49,-9.69,1.39,28
35.81,2.81,81.75,-0.00,-0.00,-0.00,-0.17,0.08,-0.08,0.31,-9.60,1.30,0.48,-9.69,1.39,28
35.81,2.81,81.81,-0.00,-0.00,0.00,-0.18,0.07,-0.08,0.29,-9.62,1.31,0.48,-9.69,1.39,28
35.81,2.75,81.81,-0.00,0.00,0.00,-0.16,0.09,-0.06,0.29,-9.62,1.30,0.47,-9.69,1.39,28
35.75,2.75,81.81,-0.00,0.00,0.00,-0.17,0.07,-0.09,0.29,-9.59,1.30,0.47,-9.69,1.39,28
35.75,2.75,81.81,0.00,0.00,-0.00,-0.15,0.05,-0.07,0.28,-9.62,1.27,0.47,-9.69,1.38,28
35.75,2.69,81.81,0.00,-0.00,-0.00,-0.15,0.07,-0.08,0.29,-9.62,1.32,0.46,-9.69,1.38,28
35.69,2.69,81.81,-0.00,-0.00,0.00,-0.16,0.07,-0.08,0.30,-9.61,1.30,0.46,-9.69,1.38,28
35.69,2.69,81.81,0.00,0.00,-0.00,-0.16,0.08,-0.07,0.29,-9.61,1.31,0.46,-9.69,1.38,28
35.69,2.63,81.88,-0.00,0.00,0.00,-0.16,0.07,-0.06,0.28,-9.62,1.31,0.45,-9.69,1.38,28
35.69,2.63,81.88,0.00,0.00,0.00,-0.15,0.09,-0.06,0.29,-9.60,1.31,0.45,-9.69,1.38,28
35.63,2.63,81.88,-0.00,-0.01,0.00,-0.17,0.09,-0.07,0.28,-9.60,1.30,0.45,-9.69,1.38,28
35.63,2.63,81.88,0.00,-0.00,0.00,-0.15,0.08,-0.05,0.29,-9.61,1.32,0.45,-9.69,1.38,28
35.63,2.56,81.88,-0.00,-0.00,0.00,-0.14,0.10,-0.04,0.29,-9.59,1.33,0.44,-9.69,1.38,28
35.63,2.56,81.88,0.00,-0.00,-0.00,-0.14,0.09,-0.04,0.29,-9.60,1.33,0.44,-9.69,1.37,28
35.56,2.56,81.88,0.00,0.00,0.00,-0.14,0.09,-0.07,0.28,-9.61,1.32,0.44,-9.69,1.37,28
35.56,2.56,81.88,-0.00,0.00,-0.00,-0.12,0.07,-0.08,0.28,-9.62,1.32,0.43,-9.69,1.37,28
35.56,2.50,81.88,0.00,-0.00,0.00,-0.13,0.07,-0.02,0.29,-9.62,1.35,0.43,-9.69,1.37,28
35.56,2.50,81.88,0.00,0.00,0.00,-0.14,0.08,-0.08,0.28,-9.61,1.28,0.43,-9.69,1.37,28
35.56,2.50,81.88,0.00,0.00,0.00,-0.14,0.08,-0.07,0.28,-9.61,1.30,0.43,-9.70,1.37,28
35.50,2.50,81.88,-0.00,-0.00,0.00,-0.11,0.10,-0.05,0.31,-9.59,1.31,0.43,-9.70,1.37,28
35.50,2.50,81.94,0.00,-0.00,-0.00,-0.11,0.08,-0.06,0.31,-9.61,1.30,0.42,-9.70,1.37,28
35.50,2.44,81.94,-0.00,-0.00,-0.00,-0.13,0.10,-0.08,0.29,-9.60,1.28,0.42,-9.70,1.37,28
35.50,2.44,81.94,0.00,0.00,-0.00,-0.10,0.08,-0.08,0.31,-9.61,1.28,0.42,-9.70,1.37,28
35.50,2.44,81.94,-0.00,-0.00,-0.00,-0.11,0.11,-0.05,0.30,-9.58,1.31,0.42,-9.70,1.37,28
35.50,2.44,81.94,0.00,0.00,-0.00,-0.10,0.09,-0.05,0.29,-9.61,1.29,0.42,-9.70,1.37,28
35.50,2.44,81.94,-0.00,0.00,-0.00,-0.11,0.10,-0.03,0.31,-9.62,1.29,0.41,-9.70,1.36,28
35.44,2.44,81.94,-0.00,0.00,0.00,-0.12,0.10,-0.08,0.28,-9.59,1.28,0.41,-9.70,1.36,28
35.44,2.38,81.94,0.00,-0.00,0.00,-0.12,0.11,-0.04,0.31,-9.61,1.30,0.41,-9.70,1.36,28
35.44,2.38,81.94,-0.00,0.00,0.00,-0.11,0.06,-0.06,0.32,-9.61,1.32,0.41,-9.70,1.36,28
35.44,2.38,81.94,-0.00,0.00,0.00,-0.12,0.06,0.00,0.29,-9.63,1.36,0.41,-9.70,1.36,28
35.44,2.38,81.94,0.00,-0.00,0.00,-0.10,0.10,-0.08,0.31,-9.59,1.28,0.41,-9.70,1.36,28
35.44,2.38,81.94,-0.00,0.00,0.00,-0.10,0.04,-0.06,0.31,-9.65,1.30,0.41,-9.70,1.36,28
35.44,2.38,81.94,-0.00,0.00,-0.00,-0.09,0.09,-0.06,0.31,-9.61,1.30,0.41,-9.70,1.36,28
35.44,2.38,81.94,0.00,0.00,0.00,-0.10,0.09,-0.06,0.30,-9.61,1.29,0.41,-9.70,1.36,28
35.44,2.38,81.94,0.00,0.00,0.00,-0.13,0.10,-0.02,0.28,-9.60,1.34,0.41,-9.70,1.36,28
35.44,2.38,81.94,0.00,-0.00,0.00,-0.10,0.06,-0.09,0.31,-9.63,1.27,0.41,-9.70,1.36,28
35.44,2.38,81.94,0.00,0.00,-0.00,-0.11,0.06,-0.06,0.29,-9.63,1.30,0.41,-9.70,1.36,28
35.44,2.38,81.94,0.00,-0.00,-0.00,-1.40,1.19,0.08,-0.98,-8.50,1.45,0.41,-9.70,1.36,28
35.69,2.69,82.06,-0.02,-0.07,-0.23,-0.08,-1.32,0.18,-1.22,-10.58,1.71,0.49,-9.69,1.35,28
35.94,3.50,82.00,-0.18,-0.26,-0.42,-0.07,-4.25,-3.39,1.98,-13.09,-0.17,0.66,-9.69,1.31,28
37.00,5.13,83.06,-0.39,-0.39,-0.77,-0.17,-5.45,0.83,-0.45,-15.38,2.30,0.95,-9.69,1.13,28
37.94,6.63,83.81,-0.21,-0.11,-0.47,-2.95,-6.04,1.43,-1.53,-15.78,2.03,1.16,-9.68,1.03,28
38.56,7.00,83.69,0.14,0.15,-0.09,-2.79,-5.28,-0.10,-1.59,-14.95,0.96,1.20,-9.67,1.06,28
38.69,6.94,83.25,0.19,0.09,0.10,-4.06,-3.46,-0.56,-2.87,-13.12,0.57,1.18,-9.66,1.13,28
38.50,6.63,82.88,0.17,0.06,0.14,-3.99,-1.86,-1.44,-2.87,-11.53,-0.23,1.12,-9.66,1.21,28
38.50,6.69,82.81,-0.25,-0.05,-0.32,-2.46,-0.70,-1.20,-1.29,-10.36,-0.01,1.17,-9.66,1.18,28
39.63,8.00,83.69,-0.45,-0.30,-0.86,-1.87,-1.29,-0.43,-0.39,-10.93,0.58,1.47,-9.64,1.01,28
41.13,10.94,85.06,-0.60,-0.95,-1.39,-3.32,-1.87,-0.69,-1.75,-10.80,0.15,2.00,-9.57,0.74,28
42.13,14.06,86.81,-0.48,-1.14,-1.31,-3.79,-1.00,0.00,-1.02,-10.47,0.53,2.51,-9.46,0.46,28
42.75,16.81,87.94,-0.07,-0.96,-1.07,-3.84,0.03,0.68,-1.02,-9.27,1.39,2.92,-9.35,0.30,28
42.25,18.19,88.31,0.21,-0.85,-0.28,-4.26,-0.54,1.12,-1.39,-9.86,1.22,3.07,-9.30,0.26,28
39.94,18.06,88.19,0.48,-0.94,0.28,-3.90,0.63,0.37,-0.85,-8.68,0.66,3.01,-9.32,0.31,28
36.63,17.19,87.31,0.76,-0.94,0.48,-2.91,1.43,0.44,0.00,-7.92,0.88,2.90,-9.35,0.43,28
33.94,16.44,86.56,0.82,-1.02,0.56,-2.66,0.79,0.26,0.06,-8.59,0.87,2.73,-9.39,0.60,28
30.19,15.25,85.25,0.94,-0.91,0.63,-1.77,0.85,-0.46,0.75,-8.58,0.37,2.53,-9.43,0.83,28
26.81,14.19,83.75,0.91,-0.83,0.33,-1.27,1.15,-0.89,1.11,-8.28,0.20,2.39,-9.44,1.09,28
24.19,14.06,82.19,0.95,-1.06,0.03,-2.39,1.83,-1.40,0.18,-7.46,-0.34,2.40,-9.41,1.34,28
21.50,14.50,81.00,0.71,-1.37,0.03,-1.51,2.09,-1.63,2.00,-7.76,0.05,2.47,-9.36,1.49,28
18.06,14.81,80.75,0.50,-1.68,0.15,-0.71,1.31,-1.04,1.82,-8.24,0.50,2.52,-9.35,1.52,28
14.00,14.88,80.44,0.70,-1.70,0.30,-0.80,1.24,-1.22,1.68,-8.13,0.28,2.51,-9.34,1.60,28
10.00,14.63,79.81,0.72,-1.50,0.41,-0.36,1.37,-1.77,2.11,-7.96,-0.10,2.46,-9.33,1.70,28
6.25,14.25,79.19,0.61,-1.27,0.43,0.73,1.85,-2.15,3.15,-7.48,-0.37,2.41,-9.33,1.78,28
3.81,14.06,78.75,0.63,-1.33,0.22,0.81,1.29,-2.68,3.21,-8.02,-0.80,2.39,-9.32,1.87,28
0.75,14.31,78.13,0.49,-1.37,0.20,-0.92,0.74,-2.87,1.51,-8.55,-0.90,2.43,-9.29,1.96,28
357.56,14.31,78.19,0.17,-1.35,0.40,0.43,-0.14,-2.18,2.83,-9.45,-0.26,2.40,-9.31,1.92,28
353.50,13.69,78.94,0.02,-1.66,0.63,0.52,-1.20,-1.89,2.44,-10.69,0.05,2.30,-9.36,1.78,28
349.25,13.19,80.19,-0.26,-1.72,0.51,-0.41,-0.44,-1.06,1.68,-9.81,0.54,2.21,-9.42,1.55,28
344.94,12.44,82.00,-0.49,-1.65,0.69,0.03,-1.12,-1.37,1.98,-10.70,-0.22,2.07,-9.50,1.24,28
340.69,11.31,83.69,-0.39,-1.43,0.69,1.01,-0.68,-1.37,3.34,-10.19,-0.40,1.87,-9.57,0.98,28
336.44,10.19,84.94,-0.17,-1.54,0.48,2.01,-0.57,-1.19,3.76,-10.18,-0.34,1.71,-9.62,0.80,28
333.00,10.13,86.13,-0.39,-1.60,-0.06,1.48,-0.07,-0.78,3.21,-9.70,-0.13,1.72,-9.63,0.64,28
330.75,10.50,87.63,-0.65,-1.80,-0.07,0.76,1.90,1.18,2.57,-7.72,1.48,1.80,-9.63,0.29,28
327.06,10.44,89.50,-0.32,-1.57,0.44,3.07,3.44,2.41,4.81,-6.20,2.44,1.74,-9.65,0.02,28
322.63,9.13,90.69,-0.28,-1.41,0.64,0.67,2.08,0.83,2.18,-7.59,0.65,1.51,-9.68,-0.17,28
318.88,8.44,92.00,-0.45,-1.49,0.06,0.81,1.70,0.60,2.77,-7.38,0.20,1.43,-9.69,-0.41,28
315.81,8.44,93.56,-0.45,-1.41,-0.11,2.02,1.84,1.68,3.66,-7.85,1.47,1.44,-9.67,-0.66,28
313.25,8.38,94.75,-0.33,-1.00,-0.02,1.45,0.67,2.62,2.63,-9.25,1.86,1.42,-9.66,-0.85,28
311.13,7.88,95.88,-0.42,-0.73,0.27,2.60,-1.40,1.99,4.15,-11.18,0.83,1.31,-9.66,-1.04,28
309.56,7.13,97.06,-0.56,-0.27,0.28,2.42,-1.36,0.75,3.64,-11.02,-0.44,1.22,-9.65,-1.20,28
308.88,6.44,98.19,-0.72,0.11,0.58,2.38,-1.55,-0.67,3.44,-11.19,-2.12,1.05,-9.64,-1.45,28
308.31,5.06,99.75,-0.79,0.47,0.73,2.91,-1.92,-2.28,3.73,-11.53,-4.01,0.81,-9.61,-1.73,28
309.19,4.00,101.25,-0.73,0.84,0.48,2.20,-2.05,-2.26,2.88,-11.64,-4.25,0.67,-9.58,-1.98,28
310.63,4.00,102.81,-0.70,0.50,0.03,2.34,-0.65,-1.18,2.28,-9.47,-3.13,0.69,-9.52,-2.23,28
312.13,3.88,104.19,-0.68,0.81,0.27,0.07,1.04,-0.39,0.74,-8.43,-2.80,0.67,-9.48,-2.40,28
315.19,4.00,105.81,-0.90,1.41,0.26,-0.01,2.13,0.30,0.67,-7.27,-2.35,0.70,-9.38,-2.74,28
319.19,4.50,107.50,-0.75,1.35,0.20,0.81,3.09,1.13,1.58,-6.22,-1.80,0.78,-9.30,-2.98,28
322.31,4.88,108.19,-0.17,1.06,0.17,1.00,5.31,2.97,1.84,-3.96,-0.07,0.83,-9.28,-3.05,28
325.25,5.25,107.69,0.08,1.27,0.15,0.30,4.67,0.61,1.20,-4.63,-2.35,0.90,-9.30,-2.97,28
328.75,6.19,107.88,-0.58,1.40,-0.21,0.04,3.54,-0.99,1.16,-5.71,-4.03,1.12,-9.25,-3.03,28
333.31,7.38,109.38,-1.08,1.13,-0.07,0.54,2.03,-0.15,1.84,-7.09,-3.48,1.29,-9.13,-3.33,28
336.38,7.56,112.19,-1.44,0.89,0.56,0.00,0.93,0.36,1.25,-8.02,-3.42,1.26,-8.95,-3.78,28
338.00,6.69,114.81,-1.27,0.82,0.84,-0.53,0.93,0.30,0.36,-7.84,-4.16,1.11,-8.79,-4.18,28
340.13,6.06,117.00,-1.03,1.01,0.74,0.10,0.33,-1.36,1.13,-8.35,-5.79,1.03,-8.68,-4.43,28
342.19,5.56,119.13,-1.10,0.81,0.74,2.07,-0.34,-3.17,3.02,-8.86,-7.92,0.95,-8.52,-4.75,28
343.56,5.13,120.94,-1.28,0.73,0.68,0.05,-1.75,-4.05,0.91,-10.06,-9.17,0.86,-8.31,-5.12,28
345.50,4.75,123.63,-1.18,0.63,0.70,0.51,-2.15,-1.52,1.30,-10.23,-7.02,0.79,-8.07,-5.50,28
346.56,3.94,125.81,-0.97,0.69,1.10,0.80,-1.73,-0.37,1.43,-9.62,-6.16,0.63,-7.88,-5.79,28
348.88,3.19,127.56,-0.81,1.29,1.28,1.73,-1.02,-3.61,2.26,-8.74,-9.63,0.53,-7.72,-6.01,28
353.19,3.13,128.81,-0.63,1.60,1.13,2.36,-0.72,-0.95,2.48,-8.16,-6.40,0.55,-7.59,-6.17,28
0.13,3.81,129.81,-0.53,2.31,1.41,-0.34,0.51,0.64,0.17,-5.72,-5.22,0.69,-7.49,-6.28,28
9.44,5.06,130.19,-0.38,2.75,1.39,3.22,2.27,2.45,4.09,-5.18,-3.84,0.94,-7.44,-6.31,28
20.25,6.81,130.75,-0.68,2.86,1.40,1.62,2.59,1.28,2.79,-4.77,-5.07,1.17,-7.37,-6.36,28
28.63,8.06,131.44,-0.77,2.82,1.58,1.23,1.13,-0.56,2.68,-6.10,-7.01,1.45,-7.24,-6.44,28
38.88,9.56,132.06,-0.81,2.46,1.41,1.72,0.41,-1.15,3.41,-6.73,-7.65,1.69,-7.14,-6.49,28
47.94,10.69,133.06,-1.03,2.19,1.45,1.65,1.14,0.32,3.52,-5.85,-6.29,1.86,-6.99,-6.61,28
56.38,11.56,133.94,-0.72,2.25,1.61,-0.32,2.91,1.43,1.63,-4.28,-4.97,2.00,-6.91,-6.65,28
63.88,12.25,133.25,-0.18,2.19,1.68,-0.24,3.61,0.69,2.08,-3.53,-6.08,2.10,-7.00,-6.53,28
70.31,12.88,132.00,0.06,1.94,1.29,0.18,4.01,0.30,2.34,-2.56,-5.62,2.22,-7.13,-6.35,28
76.63,13.94,130.50,0.21,1.94,0.92,-0.68,5.07,0.65,1.63,-2.00,-6.34,2.42,-7.26,-6.12,28
82.63,15.19,129.13,-0.07,1.75,0.78,-0.58,4.46,-2.79,1.98,-2.86,-8.77,2.57,-7.33,-5.97,28
88.19,15.81,129.19,-0.70,1.53,1.07,-0.64,3.28,-0.72,2.03,-4.02,-6.69,2.67,-7.30,-5.96,28
91.25,15.63,129.38,-0.60,1.28,1.41,-1.10,2.43,-1.56,1.52,-4.86,-7.57,2.62,-7.29,-6.00,28
94.13,14.88,129.88,-0.86,0.89,1.15,0.71,1.41,-2.32,3.21,-5.83,-8.43,2.49,-7.24,-6.11,28
97.00,14.50,131.25,-1.03,0.71,0.77,-0.01,-0.56,0.45,2.43,-7.65,-5.86,2.44,-7.09,-6.31,28
99.13,14.13,132.31,-0.50,0.49,0.79,-0.70,-1.40,-2.03,1.52,-8.30,-8.67,2.36,-7.01,-6.42,28
99.69,13.44,133.00,-0.45,0.16,0.58,-0.10,-2.04,-1.82,2.44,-8.95,-8.12,2.25,-6.95,-6.53,28
99.75,12.75,133.25,-0.08,0.36,0.74,-0.41,-2.83,-0.17,1.62,-9.63,-6.55,2.14,-6.98,-6.54,28
99.81,12.06,132.31,0.36,0.55,0.95,-1.23,-2.54,1.10,0.28,-10.89,-5.51,2.01,-7.13,-6.42,28
99.31,10.88,131.69,-0.35,0.34,1.36,1.18,-6.92,1.61,3.03,-14.11,-4.78,1.75,-7.18,-6.44,28
97.69,8.38,132.38,-0.22,0.39,1.81,-1.10,-2.91,0.34,0.32,-10.08,-6.18,1.43,-7.16,-6.53,28
96.94,7.50,130.44,1.56,0.65,0.57,-2.08,-1.39,-3.92,-0.80,-8.89,-10.10,1.28,-7.50,-6.18,28
98.88,8.25,127.31,0.60,0.78,-0.31,4.12,0.05,-4.61,5.60,-7.68,-10.43,1.47,-7.74,-5.82,28
102.00,9.75,126.50,0.40,0.28,-0.29,3.62,-2.93,-1.71,5.32,-10.71,-7.43,1.70,-7.78,-5.71,28
101.06,9.50,124.19,2.21,-0.20,0.87,-0.13,-0.36,1.34,1.41,-8.48,-3.92,1.54,-8.12,-5.27,28
96.69,7.75,118.56,2.46,-0.03,0.76,1.24,2.01,-4.80,2.51,-6.60,-9.29,1.27,-8.62,-4.49,28
96.81,7.69,116.38,0.01,0.80,-0.20,-1.56,-0.74,-2.39,-0.16,-9.43,-6.72,1.39,-8.68,-4.32,28
101.88,10.00,116.44,0.06,1.35,-0.66,-1.75,-1.55,0.47,0.05,-10.19,-3.78,1.81,-8.64,-4.25,28
105.38,11.56,115.13,0.34,0.83,0.10,-0.49,-1.48,-3.46,1.47,-10.17,-7.54,1.95,-8.70,-4.07,28
105.38,10.25,115.75,-0.75,0.36,1.27,0.69,-2.55,1.43,2.43,-11.24,-2.76,1.74,-8.68,-4.19,28
103.81,8.19,116.69,-0.36,0.39,0.91,1.81,-3.43,-0.10,3.21,-12.10,-4.46,1.40,-8.66,-4.36,28
103.25,7.63,116.44,0.31,0.19,0.32,-0.14,-7.21,-2.08,1.16,-15.91,-6.41,1.30,-8.70,-4.33,28
101.00,6.38,114.13,1.51,-0.03,0.79,0.31,-5.49,0.34,1.41,-14.38,-3.64,1.09,-8.89,-3.98,28
98.13,4.56,108.94,2.66,0.03,0.98,1.60,-4.50,-1.98,2.38,-13.75,-5.16,0.78,-9.24,-3.17,28
96.25,3.00,104.44,2.66,0.15,0.89,1.13,-6.00,-3.64,1.57,-15.55,-5.84,0.43,-9.54,-2.19,28
94.63,1.38,98.50,2.73,0.17,0.74,0.92,-6.69,-3.17,1.09,-16.43,-4.35,0.16,-9.73,-1.17,28
93.50,-0.13,90.94,3.87,0.21,0.68,0.80,-6.38,-6.48,0.71,-16.18,-6.25,-0.09,-9.80,0.23,28
91.94,-1.94,81.19,4.54,-0.02,0.93,0.97,-4.23,-6.82,0.53,-13.47,-4.98,-0.42,-9.60,1.92,28
90.19,-3.88,70.63,4.87,-0.11,0.93,0.10,-2.75,-6.10,-0.57,-11.98,-2.86,-0.67,-9.23,3.23,28
88.75,-5.50,59.25,5.15,-0.11,0.82,-0.15,-1.70,-5.30,-1.10,-10.09,-0.31,-0.95,-8.39,4.98,28
87.69,-6.88,48.00,4.93,-0.01,0.77,0.19,-1.13,-6.14,-0.98,-8.36,0.36,-1.17,-7.23,6.51,28
86.81,-7.94,37.44,4.54,-0.06,0.74,0.43,-0.94,-6.07,-0.92,-6.85,1.62,-1.35,-5.90,7.70,28
85.88,-8.81,27.56,4.27,-0.02,0.77,1.04,-1.02,-6.33,-0.45,-5.51,2.25,-1.50,-4.48,8.58,28
85.06,-9.25,20.31,4.33,-0.07,0.91,1.05,-1.22,-7.05,-0.54,-4.18,2.15,-1.60,-2.96,9.20,28
83.88,-9.69,10.00,4.67,-0.04,0.89,1.85,-1.51,-7.94,0.18,-2.73,1.64,-1.66,-1.22,9.58,28
83.25,-9.81,-1.69,5.47,-0.03,0.60,2.34,-2.40,-9.74,0.67,-1.59,-0.11,-1.66,0.80,9.63,28
