orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
74.94,86.25,-1.19,-0.00,-0.00,0.00,-0.05,0.12,0.00,9.72,0.33,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.06,0.09,0.02,9.72,0.30,0.62,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.06,0.12,0.01,9.72,0.33,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,0.00,-0.06,0.13,0.00,9.72,0.34,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.05,0.13,-0.02,9.72,0.34,0.58,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.01,0.01,0.00,0.29,0.16,-0.47,10.07,0.37,0.12,9.78,0.21,0.60,28
75.00,86.19,-1.25,-0.01,-0.06,-0.02,-0.63,0.83,-0.42,9.15,1.05,0.18,9.78,0.21,0.60,28
75.00,86.19,-1.25,-0.01,0.01,-0.05,0.18,0.05,-0.37,9.96,0.27,0.23,9.78,0.22,0.61,28
75.00,86.19,-1.25,0.00,0.00,-0.01,-0.11,0.04,-0.07,9.67,0.26,0.53,9.78,0.22,0.61,28
75.06,86.13,-1.31,-0.00,-0.01,-0.01,0.11,0.06,-0.10,9.89,0.29,0.50,9.78,0.23,0.61,28
75.13,86.13,-1.38,0.01,0.01,-0.04,-0.05,0.16,0.15,9.72,0.40,0.77,9.78,0.24,0.61,28
75.19,86.06,-1.44,0.05,-0.01,0.01,-0.21,-0.23,0.21,9.57,0.00,0.82,9.78,0.24,0.61,28
74.69,86.13,-1.38,0.30,-0.00,0.07,-0.07,-0.20,0.86,9.70,0.02,1.47,9.78,0.22,0.61,28
72.69,86.25,-1.19,1.26,-0.02,0.10,-0.01,0.81,1.65,9.77,1.02,2.24,9.78,0.21,0.58,28
67.75,86.44,-1.13,2.65,-0.02,0.20,-0.05,0.96,0.99,9.72,1.16,1.56,9.78,0.19,0.56,28
59.75,86.63,-1.00,4.20,0.01,0.33,-0.49,-1.05,1.64,9.29,-0.87,2.19,9.78,0.18,0.54,28
51.06,86.75,-0.88,5.74,0.02,0.50,0.28,-1.97,0.99,10.07,-1.83,1.52,9.79,0.13,0.52,28
37.50,86.94,-0.44,6.16,-0.02,0.57,-0.11,-1.16,-0.56,9.67,-1.10,-0.06,9.79,0.05,0.50,28
23.25,87.06,0.00,6.14,-0.03,0.54,0.31,-0.66,-1.00,10.10,-0.69,-0.51,9.79,-0.03,0.49,28
9.81,87.00,0.44,5.62,-0.03,0.51,0.41,-0.23,-1.07,10.29,-0.05,-0.32,9.79,-0.09,0.49,28
358.06,86.94,0.75,4.83,-0.04,0.44,0.57,-0.01,-1.48,10.53,0.10,-1.15,9.79,-0.14,0.50,28
349.25,86.81,0.88,3.21,-0.00,0.25,0.28,0.60,-2.12,10.94,0.75,-1.59,9.79,-0.16,0.51,28
344.88,86.75,1.00,1.12,-0.02,0.10,-0.25,1.45,-0.86,9.53,1.27,-0.34,9.79,-0.18,0.52,28
344.25,86.69,1.19,-0.02,0.02,0.09,0.05,0.18,0.16,9.84,-0.02,0.68,9.79,-0.20,0.52,28
344.25,86.63,1.19,-0.01,0.01,0.00,-0.04,0.51,0.00,9.74,0.30,0.53,9.78,-0.21,0.53,28
344.25,86.56,1.19,-0.01,0.02,-0.00,-0.02,0.50,0.19,9.76,0.29,0.73,9.78,-0.20,0.54,28
344.44,86.56,1.00,0.01,0.00,-0.03,-0.07,0.45,0.02,9.71,0.28,0.60,9.78,-0.16,0.55,28
344.56,86.63,0.81,0.01,-0.01,-0.00,0.00,0.43,-0.04,9.78,0.21,0.55,9.79,-0.13,0.55,28
344.63,86.69,0.75,0.01,-0.03,-0.02,0.00,0.07,0.00,9.79,-0.05,0.54,9.79,-0.13,0.54,28
344.69,86.69,0.63,0.00,0.04,-0.00,-0.60,0.71,0.18,9.18,0.59,0.72,9.79,-0.11,0.54,28
344.63,86.69,0.69,-0.00,-0.00,0.00,0.08,0.28,0.01,9.87,0.16,0.56,9.79,-0.12,0.55,28
344.69,86.69,0.69,-0.00,-0.00,0.01,-0.03,0.35,0.03,9.75,0.23,0.58,9.79,-0.12,0.55,28
344.75,86.69,0.63,0.00,0.00,-0.01,-0.07,0.43,0.06,9.71,0.32,0.61,9.79,-0.11,0.55,28
344.81,86.69,0.56,-0.00,0.00,0.01,-0.04,0.28,0.04,9.74,0.19,0.60,9.79,-0.09,0.55,28
344.88,86.69,0.44,0.00,0.00,-0.01,-0.04,0.32,0.00,9.74,0.24,0.56,9.79,-0.07,0.55,28
345.00,86.69,0.38,-0.00,0.00,-0.00,-0.05,0.28,0.05,9.73,0.26,0.55,9.79,-0.06,0.55,28
345.38,86.69,0.31,0.00,-0.00,0.00,-0.06,0.31,0.02,9.72,0.25,0.58,9.79,-0.05,0.55,28
345.44,86.69,0.25,-0.00,0.00,-0.00,-0.06,0.32,0.04,9.72,0.27,0.60,9.79,-0.04,0.55,28
345.63,86.69,0.19,0.00,-0.00,0.00,-0.04,0.27,0.02,9.74,0.23,0.58,9.79,-0.03,0.55,28
345.88,86.69,0.13,0.00,0.00,0.00,-0.04,0.25,0.01,9.74,0.23,0.57,9.79,-0.02,0.55,28
346.06,86.69,0.06,-0.00,-0.00,0.00,-0.07,0.26,0.03,9.71,0.24,0.59,9.79,-0.01,0.56,28
346.06,86.69,0.00,-0.00,-0.00,-0.00,-0.07,0.24,0.01,9.71,0.23,0.57,9.79,0.00,0.56,28
346.13,86.69,0.00,0.00,0.00,-0.00,-0.03,0.26,0.04,9.75,0.26,0.60,9.79,0.00,0.56,28
346.50,86.69,0.00,0.00,0.00,-0.00,-0.06,0.24,0.02,9.72,0.25,0.59,9.79,0.01,0.56,28
346.63,86.69,-0.06,0.00,-0.00,-0.00,-0.06,0.24,-0.01,9.75,0.24,0.53,9.79,0.01,0.56,28
346.69,86.69,-0.13,0.00,-0.00,0.00,-0.05,0.24,0.04,9.75,0.25,0.58,9.79,0.02,0.56,28
346.75,86.69,-0.13,0.00,-0.00,-0.00,-0.06,0.20,0.02,9.72,0.23,0.59,9.79,0.03,0.56,28
346.81,86.69,-0.19,0.00,0.00,-0.00,-0.07,0.20,0.01,9.71,0.23,0.58,9.79,0.03,0.56,28
346.88,86.63,-0.19,0.00,0.00,-0.00,-0.05,0.18,0.00,9.73,0.23,0.57,9.79,0.04,0.56,28
346.88,86.63,-0.25,0.00,0.00,-0.00,-0.04,0.20,0.03,9.74,0.24,0.60,9.79,0.04,0.56,28
346.94,86.63,-0.25,0.00,0.00,0.00,-0.06,0.18,0.03,9.72,0.23,0.60,9.79,0.05,0.56,28
346.94,86.63,-0.31,-0.00,0.00,-0.00,-0.06,0.19,0.02,9.72,0.24,0.59,9.79,0.05,0.56,28
347.00,86.63,-0.31,0.00,-0.00,0.00,-0.05,0.18,0.02,9.73,0.24,0.59,9.79,0.06,0.56,28
347.19,86.63,-0.38,-0.00,0.00,0.00,-0.04,0.18,0.01,9.74,0.25,0.58,9.78,0.06,0.56,28
347.31,86.63,-0.38,0.00,0.00,-0.00,-0.06,0.17,0.02,9.73,0.26,0.57,9.78,0.07,0.56,28
347.31,86.63,-0.38,0.00,-0.00,-0.00,-0.06,0.18,0.01,9.72,0.25,0.58,9.78,0.07,0.56,28
347.31,86.63,-0.44,-0.00,-0.00,-0.00,-0.06,0.17,0.01,9.72,0.24,0.58,9.78,0.07,0.56,28
347.63,86.63,-0.44,-0.00,-0.00,-0.00,-0.05,0.16,0.02,9.73,0.24,0.59,9.78,0.08,0.56,28
347.75,86.63,-0.44,0.00,-0.00,0.00,-0.07,0.16,0.00,9.71,0.24,0.56,9.78,0.08,0.57,28
347.81,86.56,-0.50,0.00,0.00,0.00,-0.07,0.15,0.00,9.71,0.23,0.57,9.78,0.08,0.57,28
347.81,86.56,-0.50,-0.00,0.00,-0.00,-0.05,0.16,0.01,9.73,0.25,0.58,9.78,0.09,0.57,28
347.81,86.56,-0.50,0.00,-0.00,-0.00,-0.04,0.16,0.01,9.74,0.25,0.58,9.78,0.09,0.57,28
347.94,86.56,-0.56,0.00,-0.00,0.00,-0.03,0.14,0.01,9.75,0.23,0.58,9.78,0.09,0.57,28
347.88,86.56,-0.56,-0.00,0.00,0.00,-0.05,0.14,0.01,9.75,0.24,0.57,9.78,0.10,0.57,28
347.88,86.56,-0.56,0.00,0.00,0.00,-0.05,0.16,-0.01,9.73,0.26,0.55,9.78,0.10,0.57,28
348.00,86.56,-0.56,-0.00,0.00,0.00,-0.05,0.13,0.00,9.73,0.23,0.57,9.78,0.10,0.57,28
348.13,86.56,-0.63,0.00,-0.00,0.00,-0.05,0.16,0.00,9.73,0.26,0.56,9.78,0.10,0.57,28
348.13,86.56,-0.63,0.00,0.00,0.00,-0.06,0.15,0.01,9.71,0.26,0.59,9.78,0.11,0.57,28
348.13,86.56,-0.63,0.00,0.00,0.00,-0.03,0.14,0.02,9.75,0.25,0.60,9.78,0.11,0.57,28
348.19,86.56,-0.63,-0.00,-0.00,0.00,-0.06,0.12,0.02,9.72,0.23,0.59,9.78,0.11,0.57,28
348.38,86.56,-0.63,-0.00,0.00,0.00,-0.06,0.12,0.00,9.71,0.24,0.56,9.78,0.11,0.57,28
348.38,86.56,-0.69,-0.00,0.00,0.00,-0.04,0.13,0.00,9.73,0.22,0.56,9.78,0.12,0.57,28
348.38,86.56,-0.69,-0.00,0.00,0.00,-0.05,0.13,0.01,9.74,0.22,0.57,9.78,0.12,0.57,28
348.38,86.56,-0.69,0.00,0.00,-0.00,-0.05,0.12,0.00,9.73,0.24,0.58,9.78,0.12,0.57,28
348.38,86.56,-0.69,0.00,0.00,-0.00,-0.03,0.13,0.02,9.75,0.26,0.60,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,-0.00,-0.00,-0.06,0.13,0.02,9.72,0.26,0.60,9.78,0.12,0.57,28
348.38,86.56,-0.69,0.00,0.00,0.00,-0.06,0.12,0.02,9.71,0.25,0.60,9.78,0.12,0.57,28
348.38,86.56,-0.69,0.00,0.00,0.00,-0.06,0.12,0.01,9.72,0.24,0.58,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,0.00,0.00,-0.04,0.12,0.00,9.74,0.25,0.58,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,0.00,0.00,-0.04,0.13,0.02,9.74,0.25,0.59,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,0.00,0.00,-0.04,0.11,-0.01,9.72,0.23,0.56,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,0.00,0.00,-0.06,0.11,0.00,9.72,0.25,0.57,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,-0.00,0.00,-0.06,0.11,0.00,9.72,0.24,0.58,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,-0.00,0.00,-0.07,0.13,0.00,9.71,0.25,0.56,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,0.00,0.00,-0.04,0.11,0.00,9.74,0.23,0.56,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,0.00,0.00,-0.06,0.12,0.00,9.72,0.24,0.56,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,0.00,0.00,-0.05,0.11,0.00,9.73,0.24,0.57,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,0.00,-0.00,-0.06,0.12,0.00,9.72,0.25,0.57,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,0.00,-0.00,-0.06,0.13,0.00,9.72,0.25,0.56,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,0.00,0.00,-0.05,0.13,0.00,9.73,0.25,0.56,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,0.00,0.00,-0.04,0.11,0.02,9.73,0.23,0.60,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,0.00,-0.00,-0.09,0.12,-0.08,9.69,0.25,0.48,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,-0.01,0.00,-0.02,0.11,-0.03,9.76,0.23,0.53,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,-0.00,-0.00,-0.08,0.13,0.00,9.70,0.25,0.58,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,-0.00,-0.00,-0.05,0.10,0.03,9.73,0.23,0.60,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,-0.00,-0.00,-0.05,0.11,0.03,9.73,0.24,0.60,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,0.00,0.00,-0.06,0.15,0.00,9.71,0.27,0.56,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,-0.00,-0.00,-0.05,0.11,0.01,9.73,0.23,0.58,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,0.00,0.00,-0.05,0.11,-0.01,9.73,0.23,0.55,9.78,0.12,0.57,28
348.44,86.56,-0.69,0.00,-0.00,0.00,-0.03,0.11,0.02,9.72,0.24,0.58,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,-0.00,-0.00,-0.05,0.11,0.00,9.72,0.23,0.56,9.78,0.12,0.57,28
348.44,86.56,-0.69,-0.00,0.00,0.00,-0.07,0.08,-0.11,9.71,0.20,0.45,9.78,0.12,0.57,28
348.56,86.56,-0.69,-0.09,-0.06,0.01,0.10,0.02,-1.06,9.89,0.15,-0.50,9.78,0.12,0.56,28
348.94,86.50,-0.75,-0.13,-0.01,-0.03,-0.09,0.12,0.50,9.69,0.25,1.08,9.78,0.13,0.57,28
348.94,86.56,-0.75,0.00,0.00,-0.02,-0.04,0.37,0.17,9.74,0.50,0.73,9.78,0.13,0.56,28
348.94,86.56,-0.75,-0.00,-0.00,0.01,0.07,0.00,0.10,9.86,0.13,0.66,9.78,0.13,0.56,28
348.94,86.56,-0.75,-0.01,-0.02,-0.02,-0.09,0.06,-0.16,9.69,0.19,0.40,9.78,0.13,0.56,28
349.00,86.50,-0.81,-0.02,0.10,-0.02,-0.03,0.23,-0.28,9.75,0.37,0.29,9.78,0.14,0.58,28
349.25,86.44,-0.81,-0.17,-0.00,0.01,-0.10,0.40,1.46,9.68,0.55,2.05,9.78,0.14,0.58,28
349.31,86.50,-0.75,-0.00,-0.02,0.03,0.06,0.00,-0.01,9.80,0.04,0.80,9.78,0.13,0.57,28
349.38,86.50,-0.81,-0.01,0.00,-0.04,-0.02,0.15,-0.39,9.74,0.54,0.51,9.78,0.14,0.57,28
349.38,86.50,-0.75,-0.04,-0.01,0.04,0.02,0.12,-0.04,9.88,0.34,0.86,9.78,0.13,0.57,28
349.56,86.50,-0.75,-0.15,-0.01,-0.04,1.40,0.69,0.24,11.63,1.27,0.97,9.78,0.14,0.57,28
350.63,86.25,-1.31,-0.19,0.08,-0.44,2.62,1.77,0.67,12.41,2.00,1.27,9.78,0.22,0.59,28
352.19,85.50,-2.88,0.16,-0.16,-0.90,1.51,0.47,0.76,11.29,0.97,1.34,9.77,0.50,0.57,28
354.00,84.13,-5.00,0.16,-0.35,-1.60,-0.15,0.57,0.17,9.58,1.58,0.63,9.74,1.01,0.46,28
357.94,80.56,-77.00,0.03,-0.39,-2.10,-0.52,0.90,-0.67,9.11,2.67,-0.34,9.64,1.76,0.32,28
3.38,75.38,-84.44,0.13,-0.23,-2.59,-0.19,0.14,-0.08,9.45,2.48,0.09,9.42,2.70,0.21,28
9.13,69.25,-87.25,0.24,-0.13,-2.89,0.49,-1.08,0.01,9.66,2.38,0.17,9.17,3.46,0.16,28
15.44,62.63,-89.31,0.28,-0.27,-3.00,0.16,-1.41,0.00,8.88,3.08,0.04,8.57,4.75,0.01,28
21.56,56.00,-91.25,0.48,-0.27,-2.98,-0.82,-0.59,-0.71,7.30,4.88,-0.84,8.13,5.47,-0.12,28
27.81,49.25,-92.94,0.58,-0.33,-3.10,-0.40,-1.06,0.74,7.02,5.32,0.41,7.43,6.38,-0.33,28
34.31,42.19,-94.56,0.66,-0.32,-3.20,0.14,-1.70,0.19,6.72,5.54,-0.38,6.58,7.24,-0.58,28
39.25,36.94,-95.75,0.62,-0.31,-3.10,0.69,-1.27,0.33,6.34,6.68,-0.51,5.65,7.96,-0.85,28
45.81,30.19,-97.00,0.51,-0.32,-2.90,-0.34,-1.21,0.34,4.36,7.31,-0.74,4.70,8.53,-1.08,28
51.56,24.63,-97.69,0.18,-0.24,-2.22,-0.11,-1.24,0.00,3.80,7.66,-1.20,3.91,8.91,-1.21,28
55.69,20.63,-97.63,-0.09,-0.15,-1.55,0.20,-0.68,0.27,3.36,8.32,-0.72,3.33,9.14,-1.21,28
58.44,17.94,-97.69,0.20,0.01,-1.02,-0.09,-1.33,0.37,2.92,7.90,-0.87,2.94,9.26,-1.27,28
60.00,16.00,-98.19,0.27,0.12,-0.91,0.14,-1.52,-0.04,2.84,7.80,-1.38,2.70,9.32,-1.34,28
61.81,13.81,-98.44,0.12,0.04,-1.15,1.00,-2.25,0.34,3.34,7.16,-1.05,2.34,9.41,-1.39,28
65.81,10.13,-98.25,-0.19,-0.22,-1.94,0.24,-0.80,-0.05,1.97,8.74,-1.44,1.73,9.55,-1.39,28
72.81,4.44,-97.19,-0.62,-0.78,-2.92,-0.67,-1.03,2.81,0.08,8.66,1.58,0.76,9.69,-1.23,28
78.81,-0.25,-96.88,-0.48,-0.19,-0.57,-3.77,-6.29,5.03,-3.87,3.44,3.90,-0.09,9.74,-1.12,28
78.69,-0.25,-96.63,0.09,0.11,-0.31,-0.25,-4.48,2.49,-0.31,5.25,1.37,-0.05,9.74,-1.12,28
78.56,-0.25,-96.63,0.04,0.01,0.03,0.03,0.79,0.24,0.00,10.53,-0.88,-0.04,9.74,-1.13,28
78.44,-0.13,-96.69,0.04,-0.00,0.06,0.52,-0.03,-0.06,0.37,9.49,-1.16,-0.02,9.73,-1.14,28
78.44,-0.06,-96.69,-0.00,-0.00,0.00,0.21,-0.15,0.18,0.19,9.58,-0.96,-0.02,9.73,-1.14,28
78.00,-0.06,-96.63,-0.01,-0.00,-0.01,0.04,-0.18,0.37,0.03,9.55,-0.76,-0.01,9.74,-1.13,28
77.88,0.00,-96.56,0.01,0.01,-0.02,-0.06,-0.52,0.28,-0.06,9.21,-0.84,0.00,9.74,-1.12,28
77.81,0.00,-96.56,-0.00,0.00,0.06,1.06,-0.81,0.35,1.06,8.92,-0.76,0.00,9.74,-1.12,28
77.81,0.00,-96.63,0.01,-0.00,-0.03,-0.20,-0.09,0.06,-0.20,9.64,-1.06,0.00,9.74,-1.13,28
77.81,0.00,-96.63,0.01,-0.00,0.00,0.02,-0.35,-0.05,0.01,9.38,-1.19,0.00,9.74,-1.13,28
77.75,0.00,-96.56,-0.00,0.00,-0.00,0.11,-0.22,0.14,0.11,9.51,-0.98,0.00,9.74,-1.12,28
77.69,0.00,-96.56,-0.00,-0.00,0.00,0.20,-0.17,0.22,0.14,9.53,-0.90,0.01,9.74,-1.12,28
77.63,0.06,-96.50,0.00,0.00,0.00,0.19,-0.19,0.18,0.16,9.53,-0.95,0.01,9.74,-1.11,28
77.63,0.13,-96.50,0.00,0.00,-0.00,0.16,-0.18,0.19,0.19,9.55,-0.91,0.02,9.74,-1.10,28
77.56,0.13,-96.44,0.00,-0.00,0.00,0.15,-0.20,0.18,0.18,9.53,-0.92,0.02,9.74,-1.10,28
77.50,0.13,-96.44,0.00,0.00,-0.00,0.13,-0.18,0.16,0.17,9.55,-0.93,0.03,9.74,-1.10,28
77.44,0.19,-96.38,-0.00,-0.00,0.00,0.13,-0.18,0.14,0.17,9.55,-0.95,0.03,9.74,-1.09,28
77.44,0.19,-96.38,0.00,0.00,0.00,0.14,-0.16,0.16,0.19,9.57,-0.93,0.04,9.74,-1.09,28
77.38,0.25,-96.38,-0.00,0.00,0.00,0.14,-0.18,0.15,0.18,9.55,-0.93,0.04,9.74,-1.08,28
77.38,0.25,-96.31,0.00,0.00,-0.00,0.13,-0.19,0.12,0.18,9.55,-0.96,0.04,9.74,-1.08,28
77.31,0.25,-96.31,-0.00,0.00,0.00,0.12,-0.18,0.14,0.18,9.55,-0.93,0.05,9.74,-1.08,28
77.31,0.31,-96.31,0.00,-0.00,-0.00,0.12,-0.19,0.14,0.20,9.55,-0.95,0.05,9.74,-1.07,28
77.25,0.31,-96.25,0.00,-0.00,0.00,0.12,-0.20,0.15,0.18,9.54,-0.92,0.05,9.74,-1.07,28
77.25,0.31,-96.25,-0.00,-0.00,-0.00,0.12,-0.19,0.14,0.18,9.55,-0.92,0.06,9.74,-1.07,28
77.25,0.31,-96.25,-0.00,-0.00,-0.00,0.10,-0.17,0.10,0.16,9.57,-0.96,0.06,9.74,-1.07,28
77.19,0.38,-96.25,0.00,0.00,0.00,0.10,-0.18,0.12,0.17,9.56,-0.94,0.06,9.74,-1.06,28
77.19,0.38,-96.19,0.00,0.00,0.00,0.12,-0.19,0.13,0.19,9.54,-0.93,0.06,9.74,-1.06,28
77.19,0.38,-96.19,0.00,-0.00,-0.00,0.11,-0.19,0.15,0.19,9.55,-0.90,0.07,9.74,-1.06,28
77.06,0.38,-96.19,0.00,-0.00,-0.00,0.10,-0.19,0.13,0.17,9.55,-0.93,0.07,9.74,-1.06,28
77.06,0.44,-96.19,0.00,0.00,0.00,0.09,-0.16,0.11,0.17,9.58,-0.94,0.07,9.74,-1.05,28
77.06,0.44,-96.19,-0.00,-0.00,0.00,0.10,-0.19,0.13,0.18,9.55,-0.92,0.07,9.74,-1.05,28
77.06,0.44,-96.13,0.00,0.00,0.00,0.09,-0.20,0.13,0.17,9.54,-0.91,0.08,9.74,-1.05,28
77.00,0.44,-96.13,-0.00,0.00,0.00,0.08,-0.08,0.12,0.17,9.66,-0.93,0.08,9.74,-1.05,28
77.06,0.44,-96.13,0.00,0.00,0.00,0.07,-0.10,0.09,0.15,9.64,-0.96,0.08,9.74,-1.05,28
76.88,0.50,-96.13,0.00,0.00,0.00,0.08,-0.05,0.12,0.17,9.69,-0.92,0.08,9.75,-1.04,28
76.88,0.50,-96.13,-0.00,0.00,0.00,0.06,-0.07,0.09,0.15,9.67,-0.95,0.08,9.75,-1.04,28
76.75,0.50,-96.06,-0.00,-0.00,0.00,0.09,-0.07,0.10,0.18,9.67,-0.94,0.08,9.75,-1.04,28
76.75,0.50,-96.06,-0.00,0.00,-0.00,0.07,-0.08,0.09,0.16,9.66,-0.95,0.09,9.75,-1.04,28
76.81,0.50,-96.06,-0.00,0.00,-0.00,0.08,-0.08,0.09,0.17,9.67,-0.95,0.09,9.75,-1.04,28
76.88,0.50,-96.06,0.00,0.00,-0.00,0.07,-0.08,0.10,0.16,9.66,-0.95,0.09,9.75,-1.04,28
76.88,0.50,-96.06,0.00,0.00,0.00,0.08,-0.08,0.09,0.18,9.66,-0.94,0.09,9.75,-1.04,28
76.81,0.50,-96.06,-0.00,0.00,0.00,0.05,-0.07,0.09,0.15,9.68,-0.94,0.09,9.75,-1.04,28
76.75,0.50,-96.06,0.00,0.00,0.00,0.06,-0.08,0.06,0.15,9.67,-0.97,0.09,9.75,-1.04,28
76.81,0.50,-96.06,-0.00,0.00,0.00,0.09,-0.10,0.12,0.18,9.64,-0.91,0.09,9.75,-1.04,28
76.81,0.50,-96.06,0.00,-0.00,-0.00,0.06,-0.10,0.09,0.15,9.64,-0.94,0.09,9.75,-1.04,28
76.81,0.50,-96.06,0.00,0.00,0.00,0.07,-0.09,0.11,0.17,9.65,-0.92,0.09,9.75,-1.04,28
76.75,0.50,-96.06,0.00,0.00,0.00,0.08,-0.08,0.09,0.18,9.67,-0.95,0.09,9.75,-1.04,28
76.56,0.50,-96.06,-0.00,0.00,0.00,0.08,-0.08,0.09,0.18,9.66,-0.95,0.09,9.75,-1.04,28
76.56,0.50,-96.06,0.00,-0.00,-0.00,0.06,-0.08,0.08,0.16,9.66,-0.95,0.09,9.75,-1.04,28
76.56,0.50,-96.06,-0.00,0.00,-0.00,0.07,-0.07,0.12,0.18,9.65,-0.94,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.00,0.00,-0.00,0.07,-0.07,0.08,0.16,9.67,-0.93,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.00,0.00,0.00,0.07,-0.07,0.09,0.17,9.67,-0.95,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.00,0.00,-0.00,0.07,-0.08,0.11,0.18,9.67,-0.95,0.09,9.75,-1.04,28
76.38,0.50,-96.06,-0.00,-0.00,0.00,0.07,-0.08,0.12,0.17,9.64,-0.93,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.00,0.00,-0.00,0.09,-0.09,0.11,0.19,9.65,-0.92,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.00,0.00,-0.00,0.05,-0.08,0.10,0.14,9.66,-0.93,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.00,0.00,-0.00,0.06,-0.07,0.09,0.16,9.68,-0.94,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.00,0.00,0.00,0.08,-0.07,0.09,0.18,9.67,-0.94,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.00,0.00,0.00,0.08,-0.08,0.09,0.17,9.66,-0.94,0.09,9.75,-1.04,28
76.38,0.50,-96.06,-0.01,-0.00,0.00,0.07,-0.07,0.17,0.16,9.67,-0.86,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.01,0.00,0.00,0.09,-0.10,0.03,0.18,9.64,-1.00,0.09,9.75,-1.04,28
76.38,0.50,-96.06,-0.00,-0.00,-0.00,0.06,-0.08,0.11,0.16,9.66,-0.92,0.09,9.75,-1.04,28
76.38,0.50,-96.06,-0.00,-0.00,0.00,0.10,-0.10,0.10,0.19,9.64,-0.93,0.09,9.75,-1.04,28
76.38,0.50,-96.06,-0.01,0.00,-0.00,0.10,-0.11,0.03,0.12,9.68,-0.84,0.09,9.75,-1.04,28
76.38,0.50,-96.06,0.02,-0.00,0.02,0.35,-0.09,-0.11,0.39,9.62,-1.16,0.09,9.75,-1.04,28
76.38,0.56,-96.06,0.00,0.00,0.00,0.05,-0.03,0.22,0.26,9.67,-0.99,0.09,9.75,-1.04,28
76.31,0.56,-96.06,-0.01,-0.00,-0.01,0.02,-0.05,0.24,0.12,9.69,-0.78,0.10,9.75,-1.03,28
76.31,0.56,-96.06,-0.00,0.00,0.00,0.14,-0.08,0.07,0.24,9.67,-0.96,0.10,9.75,-1.03,28
76.31,0.56,-96.00,0.01,0.00,0.00,0.11,-0.09,0.06,0.21,9.66,-0.96,0.10,9.75,-1.03,28
76.31,0.56,-96.00,0.00,0.00,0.00,0.05,-0.10,0.06,0.15,9.64,-0.97,0.10,9.75,-1.03,28
76.31,0.56,-96.00,-0.00,-0.00,-0.00,-0.10,0.01,0.25,0.00,9.77,-0.77,0.10,9.75,-1.03,28
76.31,0.56,-96.00,0.00,0.00,0.00,0.06,-0.09,0.10,0.16,9.66,-0.92,0.10,9.75,-1.03,28
76.31,0.56,-96.00,0.00,-0.00,0.00,0.10,-0.08,0.00,0.21,9.62,-1.01,0.10,9.75,-1.02,28
76.31,0.63,-96.00,0.00,0.00,0.00,0.06,-0.09,0.07,0.19,9.66,-0.94,0.10,9.75,-1.02,28
76.25,0.63,-96.00,-0.00,0.00,-0.00,0.03,-0.09,0.11,0.14,9.65,-0.90,0.10,9.75,-1.02,28
76.25,0.63,-96.00,-0.00,0.00,-0.00,0.05,-0.09,0.09,0.16,9.66,-0.92,0.10,9.75,-1.02,28
76.25,0.63,-95.94,0.00,0.00,0.00,0.07,-0.09,0.07,0.18,9.65,-0.94,0.11,9.75,-1.02,28
